,1. open,2. high,3. low,4. close,5. volume
2021-09-15,377.0000,377.5550,367.6700,373.9200,17940297
2021-09-16,372.7900,373.5600,369.7100,373.0600,11934217
2021-09-17,371.4050,371.4100,361.5900,364.7200,26298966
2021-09-20,359.3000,361.0300,349.8000,355.7000,19822772
2021-09-21,358.5000,360.0400,355.1900,357.4800,11751917
2021-09-22,347.2300,349.8400,340.6901,343.2100,43692859
2021-09-23,345.3550,349.6700,343.0000,345.9600,21806264
2021-09-24,343.2387,354.3500,342.3700,352.9600,18801933
2021-09-27,349.8050,355.1500,347.0800,353.5800,15205843
2021-09-28,347.9700,349.6000,338.9200,340.6500,21710286
2021-09-29,343.1500,345.2300,338.8800,339.6100,14452241
2021-09-30,340.4450,342.8000,338.1500,339.3900,16547094
2021-10-01,341.6100,345.0200,338.6400,343.0100,14905311
2021-10-04,335.5300,335.9400,322.7000,326.2300,42884975
2021-10-05,328.5800,335.1800,326.1638,332.9600,35377947
2021-10-06,329.7400,334.3800,325.8000,333.6400,26443010
2021-10-07,337.0000,338.8400,328.9800,329.2200,28307456
2021-10-08,331.5100,333.4000,328.7100,330.0500,15946110
2021-10-11,327.6250,330.4600,325.3100,325.4500,14708224
2021-10-12,323.0300,324.3800,317.3700,323.7700,31658684
2021-10-13,326.9700,327.0000,322.6600,324.5400,14761470
2021-10-14,328.3550,330.5200,327.1000,328.5300,14302154
2021-10-15,328.6800,329.0700,322.5100,324.7600,21596370
2021-10-18,328.9500,335.8900,327.5000,335.3400,21585018
2021-10-19,339.6450,342.4600,337.2800,339.9900,18786316
2021-10-20,343.4450,343.9800,339.4531,340.7800,13639465
2021-10-21,340.2750,342.3100,337.8000,341.8800,16354423
2021-10-22,326.3450,329.6300,321.1100,324.6100,35224543
2021-10-25,320.3000,329.5600,319.7200,328.6900,38408957
2021-10-26,328.2600,330.2099,309.6000,315.8100,65654043
2021-10-27,314.1900,319.2500,312.0600,312.2200,29971761
2021-10-28,312.9900,325.5200,308.1100,316.9200,50806840
2021-10-29,320.1900,325.9999,319.6000,323.5700,37059384
2021-11-01,326.0400,333.4500,326.0000,329.9800,31164440
2021-11-02,331.3800,334.7895,323.8000,328.0800,28259036
2021-11-03,327.4900,332.1500,323.2000,331.6200,20786502
2021-11-04,334.0065,337.2730,332.6500,335.8500,22495281
2021-11-05,340.3100,346.7900,339.6400,341.1300,26872817
2021-11-08,344.4200,344.7890,338.3400,338.6200,18342458
2021-11-09,340.0000,341.3075,334.4700,335.3700,17469000
2021-11-10,332.4900,333.1900,325.5100,327.6400,21872605
2021-11-11,329.8200,332.4590,327.0000,327.7400,12376563
2021-11-12,330.1800,341.8600,329.7800,340.8900,25099642
2021-11-15,344.3400,353.6500,343.2000,347.5600,25076603
2021-11-16,343.8300,346.6500,340.8700,342.9600,18181106
2021-11-17,344.2400,347.3000,340.1000,340.7700,13602812
2021-11-18,339.7200,342.4600,335.3000,338.6900,17487235
2021-11-19,342.2000,352.1000,339.9000,345.3000,26488541
2021-11-22,349.0500,353.8300,340.5100,341.0100,27116811
2021-11-23,338.9300,341.3999,333.5000,337.2500,17224986
2021-11-24,336.0000,341.7800,332.8100,341.0600,13566181
2021-11-26,335.7950,337.7500,331.9020,333.1200,14750737
2021-11-29,336.8900,340.6700,335.3050,338.0300,16650949
2021-11-30,335.0000,335.8100,323.4300,324.4600,25390008
2021-12-01,330.2900,330.5000,310.2900,310.6000,30384083
2021-12-02,311.4000,314.6000,307.2000,310.3900,24396169
2021-12-03,313.7300,313.7500,299.5000,306.8400,27471010
2021-12-06,308.1300,320.1000,306.3400,317.8700,21758340
2021-12-07,321.5700,326.5400,321.0000,322.8100,18794047
2021-12-08,325.0000,332.7500,323.0700,330.5600,19937722
2021-12-09,329.5400,336.1300,328.0000,329.8200,16879168
2021-12-10,332.5550,335.0300,326.3700,329.7500,14527969
2021-12-13,330.9500,341.0900,329.5900,334.4900,22948655
2021-12-14,328.0500,335.7000,327.6500,333.7400,20461024
2021-12-15,332.4935,342.1100,323.9800,341.6600,24681326
2021-12-16,338.9800,344.4600,333.7400,334.9000,22635025
2021-12-17,332.7950,337.1100,330.7500,333.7900,40012637
2021-12-20,329.7750,329.9000,322.5300,325.4500,17901783
2021-12-21,326.4100,336.0000,323.7500,334.2000,16116784
2021-12-22,333.8003,334.5100,328.2600,330.4500,16764566
2021-12-23,330.1000,336.6700,328.3600,335.2400,13987698
2021-12-27,338.8450,347.8700,338.0100,346.1800,17795026
2021-12-28,346.6300,352.7100,345.2000,346.2200,16637608
2021-12-29,346.9100,349.6899,341.6401,342.9400,10747009
2021-12-30,344.0000,347.2300,343.2200,344.3600,10593347
2021-12-31,343.0150,343.4400,336.2700,336.3500,12516527
2022-01-03,338.2950,341.0816,337.1900,338.5400,14562849
2022-01-04,339.9500,343.0854,331.8711,336.5300,15997974
2022-01-05,333.0200,335.7600,323.8400,324.1700,20564521
2022-01-06,322.8200,339.1650,322.7200,332.4600,27962809
2022-01-07,332.7400,337.0000,328.8801,331.7900,14722020
2022-01-10,325.3100,328.3400,315.4300,328.0700,24942383
2022-01-11,326.7800,334.6300,325.2800,334.3700,16191633
2022-01-12,335.1800,336.3650,330.0300,333.2600,14104858
2022-01-13,334.9800,335.6300,325.7600,326.4800,14797109
2022-01-14,321.7900,332.7300,321.2100,331.9000,16868497
2022-01-18,323.2900,324.2100,317.6400,318.1500,22352652
2022-01-19,319.5822,327.1000,319.3300,319.5900,20563976
2022-01-20,323.9000,327.8200,315.9800,316.5600,16925030
2022-01-21,314.8100,318.3100,303.0400,303.1700,28710717
2022-01-24,297.8400,309.5300,289.0100,308.7100,38936901
2022-01-25,299.9500,306.2300,297.5800,300.1500,25108454
2022-01-26,307.0100,307.5100,290.8500,294.6300,28348801
2022-01-27,297.7520,301.7090,294.2600,294.6400,21629922
2022-01-28,295.6204,301.9000,293.0333,301.7100,21871620
2022-01-31,300.6800,313.7900,299.3200,313.2600,21579474
2022-02-01,314.5550,319.6598,312.1200,319.0000,18023796
2022-02-02,327.8200,328.0000,316.8747,323.0000,58458280
2022-02-03,244.6450,248.0000,235.7450,237.7600,188119925
2022-02-04,234.9700,242.6099,230.1100,237.0900,89342247
2022-02-07,237.7000,238.3000,224.0100,224.9100,88613826
2022-02-08,220.8500,225.7700,216.1500,220.1800,94729672
2022-02-09,224.2000,233.3700,222.2100,232.0000,86563275
2022-02-10,228.2700,235.0000,226.7000,228.0700,49310356
2022-02-11,228.4600,230.4200,218.7701,219.5500,46156943
2022-02-14,219.3100,221.0000,214.7800,217.7000,38184035
2022-02-15,220.4700,221.1500,215.0600,221.0000,42685473
2022-02-16,212.4100,217.4600,212.3600,216.5400,45817457
2022-02-17,214.0200,217.5000,207.1601,207.7100,38747533
2022-02-18,209.3900,210.7500,205.1800,206.1600,37128438
2022-02-22,202.3400,207.4800,200.0600,202.0800,39703994
2022-02-23,204.1600,206.9400,198.0500,198.4500,44481359
2022-02-24,191.0600,208.3500,190.2200,207.6000,49957167
2022-02-25,204.9400,211.3200,203.1800,210.4800,37627551
2022-02-28,207.6750,213.1508,206.8300,211.0300,34239803
2022-03-01,209.8700,211.7517,202.2200,203.4900,27094902
2022-03-02,204.7750,209.1500,202.0200,208.1100,29452147
2022-03-03,209.0150,209.0800,201.4200,202.9700,27263524
2022-03-04,202.3700,205.8900,198.7900,200.0600,32146264
2022-03-07,200.7900,200.8900,187.2800,187.4700,38560609
2022-03-08,187.8500,196.7000,186.1100,190.2900,37508149
2022-03-09,195.7400,199.1000,193.9200,198.5000,31894695
2022-03-10,194.8400,196.2800,191.0680,195.2100,24852975
2022-03-11,192.6350,193.5600,186.6700,187.6100,34694534
2022-03-14,187.0300,192.2900,185.8200,186.6300,31010462
2022-03-15,190.8000,192.2800,185.9110,192.0300,31721682
2022-03-16,194.7000,203.7300,194.5200,203.6300,40640264
2022-03-17,201.7000,208.0400,201.1100,207.8400,29499681
2022-03-18,206.7000,216.8000,206.0000,216.4900,51235040
2022-03-21,214.5000,214.7100,207.6300,211.4900,29072837
2022-03-22,211.3700,219.4600,210.1800,216.6500,31794933
2022-03-23,213.3300,216.7988,212.1600,213.4600,23717321
2022-03-24,215.0000,220.6700,214.7900,219.5700,31502314
2022-03-25,220.5100,225.5000,218.8901,221.8200,39854786
2022-03-28,222.1300,224.0400,219.5400,223.5900,26224141
2022-03-29,226.0700,230.8900,225.2900,229.8600,31417857
2022-03-30,228.9100,231.1510,226.7100,227.8500,25588046
2022-03-31,228.4500,228.4900,222.2600,222.3600,24192266
2022-04-01,224.5500,227.2800,222.7000,224.8500,19544758
2022-04-04,225.9800,234.3510,225.8600,233.8900,28100826
2022-04-05,234.0800,236.8600,231.0200,231.8400,29525086
2022-04-06,226.9100,228.9899,221.4050,223.3000,28995080
2022-04-07,223.9300,225.5200,218.5600,222.9500,21037187
2022-04-08,222.3800,225.1300,220.0283,222.3300,18375711
2022-04-11,218.4200,220.6100,215.2198,216.4600,20516586
2022-04-12,220.2350,222.0300,213.1300,214.1400,20128827
2022-04-13,211.8200,216.6100,211.3300,214.9900,19231816
2022-04-14,214.8900,214.9900,210.0000,210.1800,18379455
2022-04-18,210.0000,213.3800,208.3000,210.7700,16580792
2022-04-19,210.5200,218.4299,209.0000,217.3100,20089871
2022-04-20,213.6050,214.1600,198.9200,200.4200,42859593
2022-04-21,201.6000,202.9650,185.5800,188.0700,49954078
2022-04-22,190.3700,192.7200,183.2700,184.1100,36426769
2022-04-25,182.7300,187.1800,181.6550,186.9900,29281060
2022-04-26,186.6300,187.1850,179.5000,180.9500,30872853
2022-04-27,174.4300,181.2099,169.0000,174.9500,71062886
2022-04-28,202.9200,208.5300,192.9000,205.7300,100890551
2022-04-29,204.4600,212.4800,199.9000,200.4700,49193434
2022-05-02,201.1650,211.8800,200.9900,211.1300,49915289
2022-05-03,210.4500,214.8999,208.0900,212.0300,41556267
2022-05-04,210.6500,224.3000,206.9600,223.4100,41197345
2022-05-05,218.7400,220.1700,206.1600,208.2800,41129192
2022-05-06,207.3400,209.3800,201.0200,203.7700,34747158
2022-05-09,199.8400,202.5700,195.5800,196.2100,36303200
2022-05-10,199.5100,202.9600,194.1900,197.6500,34452491
2022-05-11,196.3250,200.6742,188.2700,188.7400,31153383
2022-05-12,187.0550,198.0500,184.7800,191.2400,38262226
2022-05-13,192.5800,199.8900,191.2800,198.6200,24549844
2022-05-16,197.0500,205.3700,195.9300,200.0400,27112595
2022-05-17,202.1150,205.4600,198.3600,202.6200,24872729
2022-05-18,200.0000,201.0000,191.6300,192.2400,23959966
2022-05-19,191.2000,195.2900,189.6000,191.2900,24446938
2022-05-20,194.9700,197.9100,187.8700,193.5400,31465570
2022-05-23,195.1900,196.9924,191.2400,196.2300,25059161
2022-05-24,180.5500,183.6759,176.1100,181.2800,50406273
2022-05-25,180.4000,185.4500,179.3200,183.8300,28030194
2022-05-26,182.8780,192.8301,182.2600,191.6300,23056455
2022-05-27,191.3600,195.3329,189.8000,195.1300,22562727
2022-05-31,194.8850,197.6000,192.0100,193.6400,26131103
2022-06-01,196.5100,199.5300,185.0000,188.6400,36623495
2022-06-02,188.4500,200.9350,187.7300,198.8600,31951582
2022-06-03,195.9800,196.6100,189.7800,190.7800,19464993
2022-06-06,193.9900,196.9200,188.4000,194.2500,30574242
2022-06-07,191.9300,196.5300,191.4900,195.6500,18828687
2022-06-08,194.6700,202.0300,194.4100,196.6400,22267154
2022-06-09,194.2800,199.4500,183.6800,184.0000,23501579
2022-06-10,183.0400,183.1000,175.0200,175.5700,27478354
2022-06-13,170.5900,172.5750,164.0300,164.2600,31749304
2022-06-14,166.0300,166.7500,161.3601,163.7300,27244274
2022-06-15,167.2000,172.1600,163.9750,169.3500,30008251
2022-06-16,163.7200,165.0800,159.6100,160.8700,26944143
2022-06-17,161.6800,165.9000,159.9000,163.7400,31374215
2022-06-21,165.9300,167.7600,155.9700,157.0500,50724899
2022-06-22,158.3800,160.7900,155.4400,155.8500,47596820
2022-06-23,156.2700,159.7500,154.2500,158.7500,40499198
2022-06-24,161.7250,170.2500,161.3000,170.1600,68736009
2022-06-27,171.3200,171.7500,168.0100,169.4900,29174559
2022-06-28,169.9000,171.3000,160.6100,160.6800,27788725
2022-06-29,163.5700,166.3300,160.3200,163.9400,28595236
2022-06-30,162.1500,165.2300,158.4900,161.2500,35250605
2022-07-01,160.3100,160.6200,155.0000,160.0300,31423933
2022-07-05,158.1400,168.2500,157.0200,168.1900,28664799
2022-07-06,168.2000,171.5900,165.4600,169.7700,23085921
2022-07-07,169.4500,172.7200,167.7800,172.1900,24083368
2022-07-08,169.9800,172.4000,168.1501,170.8800,19249243
2022-07-11,167.0650,167.4900,161.9100,162.8800,21905133
2022-07-12,164.8000,165.9107,162.1000,163.2700,16639659
2022-07-13,160.1600,164.9800,159.6127,163.4900,16555138
2022-07-14,161.2200,162.5900,157.2801,158.0500,23765168
2022-07-15,160.5400,164.9800,159.8200,164.7000,23342807
2022-07-18,166.7500,171.6850,165.6400,167.2300,23574337
2022-07-19,170.3700,176.4900,169.5100,175.7800,25933679
2022-07-20,177.4850,183.6000,176.7000,183.0900,24784274
2022-07-21,180.6300,183.8500,178.8700,183.1700,27195815
2022-07-22,173.0700,175.5995,168.4100,169.2700,42583916
2022-07-25,169.0000,170.5700,164.8050,166.6500,26166326
2022-07-26,165.9400,166.0000,157.9500,159.1500,28468424
2022-07-27,162.5900,170.8700,162.0200,169.5800,43846557
2022-07-28,161.0600,161.5100,154.8500,160.7200,73214326
2022-07-29,157.6900,160.1400,155.1700,159.1000,42065395
2022-08-01,157.2500,165.1900,155.2301,159.9300,40596702
2022-08-02,158.3100,162.2400,158.0100,160.1900,27374516
2022-08-03,162.6900,169.5400,161.5700,168.8000,31717527
2022-08-04,168.2950,172.1500,166.8000,170.5700,23938212
2022-08-05,166.9900,171.6120,165.8000,167.1100,25832701
2022-08-08,168.0000,177.5100,167.1300,170.2500,27299113
2022-08-09,168.9500,169.5300,166.6000,168.5300,18655056
2022-08-10,175.9900,180.4800,173.9500,178.3400,30262132
2022-08-11,179.7100,183.1000,176.3700,177.4900,24079062
2022-08-12,180.8100,181.4572,178.9110,180.5000,21274046
2022-08-15,178.9600,181.4400,178.2000,180.8900,15878671
2022-08-16,179.4400,180.9900,177.0350,179.4700,21156710
2022-08-17,176.7600,178.1400,174.1700,174.8500,20118133
2022-08-18,174.3400,175.7600,171.8600,174.6600,18844451
2022-08-19,170.2000,172.3200,167.0500,167.9600,26240799
2022-08-22,165.4900,165.4900,162.2600,163.0500,19499711
2022-08-23,162.4800,165.0500,160.7000,161.1100,18111777
2022-08-24,160.6000,165.4600,159.7700,163.2600,20891481
2022-08-25,165.1800,168.8800,164.0200,168.7800,15550514
2022-08-26,168.4800,170.9200,161.6726,161.7800,24023633
2022-08-29,160.6550,163.0500,159.0100,159.1700,19771863
2022-08-30,160.3550,161.6600,155.9100,157.1600,19567948
2022-08-31,167.0700,167.8400,162.1400,162.9300,40952975
2022-09-01,163.5800,167.3599,160.3450,165.3600,30145683
2022-09-02,167.4500,167.9300,159.2200,160.3200,22634191
2022-09-06,160.1000,161.6900,157.6900,158.5400,19282598
2022-09-07,157.7600,160.9550,156.8100,160.3900,16831182
2022-09-08,158.7100,162.2300,157.7400,162.0600,22530785
2022-09-09,163.2480,169.5400,163.0200,169.1500,22129802
2022-09-12,167.3900,171.3900,167.2800,168.9600,23220405
2022-09-13,161.5400,161.6300,152.6700,153.1300,44444061
2022-09-14,153.3300,153.5400,149.0500,151.4700,43064195
2022-09-15,149.8000,154.1984,148.7000,149.5500,34606348
2022-09-16,148.0500,148.5800,144.2935,146.2900,40122824
2022-09-19,145.2350,148.5800,145.1000,148.0200,22169477
2022-09-20,145.7750,148.8400,145.2200,146.0900,23217350
2022-09-21,146.3900,149.6000,142.0000,142.1200,38338614
2022-09-22,141.5500,144.5800,140.8700,142.8200,34162531
2022-09-23,141.4200,142.6200,138.8900,140.4100,31710685
2022-09-26,140.1200,142.2400,136.1900,136.3700,30497021
2022-09-27,137.9200,139.4200,134.1201,134.4000,30826471
2022-09-28,134.6200,142.0300,134.2700,141.6100,32658478
2022-09-29,139.3600,139.8400,135.2000,136.4100,38985414
2022-09-30,136.0500,140.9900,135.5000,135.6800,33166393
2022-10-03,137.1400,139.6200,136.1000,138.6100,27723063
2022-10-04,140.4900,142.3901,139.3400,140.2800,34670729
2022-10-05,138.2400,140.2100,134.7800,138.9800,27979348
2022-10-06,137.7150,141.4500,136.6000,139.0700,36231056
2022-10-07,136.7600,138.2900,132.4400,133.4500,33214773
2022-10-10,133.5500,136.1100,131.8700,133.7900,24023982
2022-10-11,131.6200,132.6600,126.9900,128.5400,38481403
2022-10-12,128.3200,129.6700,126.2500,127.5000,34605245
2022-10-13,123.5300,131.1400,122.5301,130.2900,34325715
2022-10-14,131.0000,131.7900,126.5200,126.7600,23559407
2022-10-17,130.3000,134.7900,130.1800,134.0400,29612245
2022-10-18,137.0850,137.8399,131.4000,132.8000,25444979
2022-10-19,132.8900,137.0000,132.2200,133.2300,30691047
2022-10-20,132.9300,136.7700,131.3100,131.5300,26356276
2022-10-21,126.3100,130.1200,125.4400,130.0100,46348647
2022-10-24,127.2500,133.4800,124.5700,129.7200,63563447
2022-10-25,130.8750,138.3500,130.5900,137.5100,38433219
2022-10-26,131.6800,135.5500,128.5300,129.8200,89294679
2022-10-27,97.9750,102.5000,96.3800,97.9400,232316571
2022-10-28,99.5800,100.8500,97.5100,99.2000,95928306
2022-10-31,98.2200,99.3200,92.6000,93.1600,121361444
2022-11-01,94.3300,97.4900,93.5500,95.2000,110189617
2022-11-02,94.2050,95.2000,90.4800,90.5400,71821058
2022-11-03,90.0800,90.4576,88.4100,88.9100,60664012
2022-11-04,90.3500,91.3900,88.0900,90.7900,55638061
2022-11-07,94.7800,96.8800,93.1000,96.7200,81987295
2022-11-08,95.9200,97.8000,94.7900,96.4700,52088320
2022-11-09,101.7200,104.9000,100.7400,101.4700,107677284
2022-11-10,107.1200,112.7500,104.6100,111.8700,80670961
2022-11-11,109.2300,114.9000,108.8100,113.0200,59961742
2022-11-14,110.9900,116.2700,110.8000,114.2200,53394974
2022-11-15,116.0700,118.7400,114.4116,117.0800,50670499
2022-11-16,114.5000,116.0750,112.6600,113.2300,33287773
2022-11-17,110.4100,112.3300,109.8000,111.4500,35093822
2022-11-18,113.8000,114.3200,110.6200,112.0500,33357707
2022-11-21,111.5200,112.3699,109.1900,109.8600,24351074
2022-11-22,109.8600,111.6200,108.3216,111.4400,29028963
2022-11-23,111.7200,112.6700,110.7300,112.2400,21343083
2022-11-25,111.3000,112.7300,111.0200,111.4100,12007566
2022-11-28,110.7800,112.0400,108.3800,108.7800,23332816
2022-11-29,109.5400,110.9400,108.5437,109.4600,23899238
2022-11-30,109.5050,118.1600,109.3800,118.1000,43348557
2022-12-01,119.1980,121.2000,118.4000,120.4400,36551374
2022-12-02,117.8300,124.0400,117.6100,123.4900,39950464
2022-12-05,121.7500,124.6700,121.3500,122.4300,35474884
2022-12-06,119.9100,120.5500,113.7400,114.1200,43689183
2022-12-07,113.7600,115.8800,112.8800,113.9300,29461137
2022-12-08,116.3900,117.3400,114.5900,115.3300,30619418
2022-12-09,115.3000,117.5400,113.8700,115.9000,26033353
2022-12-12,115.1800,115.7200,113.1400,114.7100,24747064
2022-12-13,122.1300,123.3000,118.6400,120.1500,44701054
2022-12-14,119.3900,124.1400,119.3900,121.5900,36922037
2022-12-15,118.3300,118.6250,114.0100,116.1500,34530970
2022-12-16,120.2300,123.3100,118.8214,119.4300,67064001
2022-12-19,116.8300,117.8000,114.3310,114.4800,29769875
2022-12-20,113.2600,117.3300,112.4600,117.0900,28742501
2022-12-21,116.7000,120.3400,115.6200,119.7600,20392799
2022-12-22,117.2000,118.6200,114.3800,117.1200,23618121
2022-12-23,116.0300,118.1750,115.5350,118.0400,17796625
2022-12-27,117.9300,118.6000,116.0501,116.8800,21392311
2022-12-28,116.2500,118.1500,115.5100,115.6200,19612473
2022-12-29,116.4000,121.0300,115.7700,120.2600,22366192
2022-12-30,118.1600,120.4200,117.7400,120.3400,19583825
2023-01-03,122.8200,126.3700,122.2800,124.7400,35528531
2023-01-04,127.3800,129.0498,125.8500,127.3700,32397094
2023-01-05,126.1250,128.5200,124.5400,126.9400,25447099
2023-01-06,128.9700,130.3300,126.0400,130.0200,27584498
2023-01-09,131.1600,132.9500,129.2800,129.4700,26649145
2023-01-10,127.2700,133.4400,127.1500,132.9900,28684431
2023-01-11,130.9600,133.8494,130.3400,132.8900,25423046
2023-01-12,133.4400,137.6781,131.7600,136.7100,30757732
2023-01-13,134.9700,137.3900,134.8350,136.9800,22423839
2023-01-17,136.1760,136.7500,134.2500,135.3600,21147587
2023-01-18,135.8100,137.2500,132.8000,133.0200,20215486
2023-01-19,132.4900,137.4500,132.1400,136.1500,28625232
2023-01-20,135.8900,139.9400,134.6100,139.3700,28688630
2023-01-23,139.2900,143.7600,138.6600,143.2700,27470093
2023-01-24,141.6900,145.0000,141.3600,143.1400,21970190
2023-01-25,141.2200,143.1700,140.3100,141.5000,26622021
2023-01-26,144.4000,147.5100,143.3000,147.3000,25482084
2023-01-27,148.2370,153.1900,147.3900,151.7400,35771865
2023-01-30,149.4050,151.1233,146.9500,147.0600,28040100
2023-01-31,147.9500,149.8800,147.5200,148.9700,29842109
2023-02-01,148.0300,153.5800,147.0600,153.1200,55661017
2023-02-02,183.3800,197.1600,180.1600,188.7700,150475687
2023-02-03,183.4650,196.7700,182.8900,186.5300,76809701
2023-02-06,186.5300,190.7000,185.5156,186.0600,42483811
2023-02-07,185.5750,193.7799,184.4000,191.6200,47080662
2023-02-08,190.0000,190.8300,182.9200,183.4300,36139074
2023-02-09,186.1300,186.6500,177.2700,177.9200,37118811
2023-02-10,176.3534,178.8900,173.3500,174.1500,33433567
2023-02-13,178.2150,181.0000,175.8200,179.4300,31463223
2023-02-14,177.1600,181.5064,175.8800,179.4800,24034631
2023-02-15,176.4150,178.1900,175.3300,177.1600,25337966
2023-02-16,172.7500,175.8500,171.7900,172.4400,25827473
2023-02-17,170.2200,173.1800,169.7000,172.8800,24171260
2023-02-21,174.3100,178.1700,171.8800,172.0800,34592582
2023-02-22,171.0700,172.7550,169.6900,171.1200,22433158
2023-02-23,172.0000,173.6900,169.3800,172.0400,20017779
2023-02-24,168.6400,170.7200,167.6600,170.3900,19791334
2023-02-27,171.8750,173.1200,169.0600,169.5400,19277002
2023-02-28,171.9000,177.5500,171.8700,174.9400,46051117
2023-03-01,174.5900,177.8500,173.0500,173.4200,30998380
2023-03-02,172.3800,175.0100,171.4300,174.5300,17360708
2023-03-03,178.9200,186.6200,177.0500,185.2500,45877692
2023-03-06,188.0000,189.6600,184.6400,184.9000,33209394
2023-03-07,189.0000,190.3600,184.0100,184.5100,36701495
2023-03-08,182.8700,185.2600,181.3400,184.9700,19432405
2023-03-09,186.3500,188.9300,180.3000,181.6900,26582750
2023-03-10,181.0100,184.7700,178.8000,179.5100,25665032
2023-03-13,177.9600,183.7800,174.8200,180.9000,24727969
2023-03-14,187.5800,194.3200,186.5600,194.0200,41642627
2023-03-15,192.9500,197.7800,190.8351,197.7500,42123552
2023-03-16,198.2600,205.7600,196.0886,204.9300,50819659
2023-03-17,200.5600,201.9000,195.4304,195.6100,50141098
2023-03-20,198.4800,199.3600,193.6400,197.8100,25186315
2023-03-21,203.2000,203.5500,197.9500,202.1600,31826952
2023-03-22,202.5000,207.3700,199.6700,199.8100,28477759
2023-03-23,202.8400,207.8800,202.1500,204.2800,27389669
2023-03-24,205.1800,207.5800,203.5500,206.0100,27733042
2023-03-27,204.8100,205.8600,201.3600,202.8400,18527184
2023-03-28,200.1500,201.0300,197.9000,200.6800,19127295
2023-03-29,203.5600,205.7200,202.5355,205.3500,18851137
2023-03-30,203.3800,208.0900,202.8200,207.8400,22608303
2023-03-31,207.2400,212.1700,206.7700,211.9400,25440273
2023-04-03,208.8400,213.4861,208.2000,213.0700,17924613
2023-04-04,213.3900,216.2400,212.5400,214.7200,21026367
2023-04-05,214.1500,215.1900,209.9400,211.4800,19396630
2023-04-06,209.2500,216.9400,208.6500,216.1000,26104411
2023-04-10,214.7100,215.6600,210.6600,214.7500,16106074
2023-04-11,215.4800,216.0200,213.4100,213.8500,16710101
2023-04-12,214.8350,216.8400,212.5840,214.0000,18972172
2023-04-13,215.7300,221.1500,215.6900,220.3500,23310357
2023-04-14,217.8800,222.1100,217.5500,221.4900,21591207
2023-04-17,219.7900,220.9790,217.1300,218.8600,15411724
2023-04-18,219.9100,220.4400,216.2100,217.8900,12280984
2023-04-19,213.4720,217.3300,212.9300,215.7000,15898078
2023-04-20,213.4800,216.7500,212.7700,213.0700,16475443
2023-04-21,210.2100,213.4100,209.5800,212.8900,17717166
2023-04-24,213.6750,213.9200,210.7100,212.7900,15750920
2023-04-25,210.8150,211.2600,207.1300,207.5500,19198175
2023-04-26,212.5000,214.1100,208.8800,209.4000,35185227
2023-04-27,239.8900,241.6850,236.7700,238.5600,71196531
2023-04-28,239.0100,240.4300,235.7500,240.3200,39554036
2023-05-01,238.6150,244.0000,236.4600,243.1800,29143912
2023-05-02,243.1800,244.9200,238.9900,239.2400,24350149
2023-05-03,239.4700,241.7500,232.7500,237.0300,34463859
2023-05-04,236.0600,238.2000,232.9264,233.5200,17889391
2023-05-05,232.2400,234.6800,229.8500,232.7800,27000480
2023-05-08,231.4150,235.6200,230.2700,233.2700,16400526
2023-05-09,231.4600,235.8800,231.0800,233.3700,16865587
2023-05-10,236.1700,236.7500,230.7200,233.0800,19119007
2023-05-11,233.0500,238.2100,232.3000,235.7900,20448991
2023-05-12,236.7400,236.9599,231.4500,233.8100,16161447
2023-05-15,236.9200,240.2550,235.3300,238.8600,20653229
2023-05-16,235.7900,239.6350,235.5200,238.8200,18163772
2023-05-17,238.4500,243.8423,238.1400,242.4850,21193080
2023-05-18,241.3000,247.0881,241.1900,246.8500,22943297
2023-05-19,247.4700,248.6900,243.4100,245.6400,21733581
2023-05-22,245.4100,253.5700,245.1200,248.3200,27738479
2023-05-23,246.8100,251.6100,246.6500,246.7400,17748115
2023-05-24,245.2800,249.5892,244.9520,249.2100,17724338
2023-05-25,253.4000,255.6200,249.1700,252.6900,22371435
2023-05-26,252.9300,262.3107,252.7100,262.0400,25768663
2023-05-30,265.2500,268.6500,261.2900,262.5200,23816483
2023-05-31,260.0000,265.0000,258.4500,264.7200,25361238
2023-06-01,265.9000,274.0000,265.8900,272.6100,25609508
2023-06-02,272.6600,275.3500,271.1200,272.6100,19416930
2023-06-05,270.3000,275.5700,269.5600,271.3900,20742946
2023-06-06,270.1400,276.5700,269.6900,271.1200,19419010
2023-06-07,271.6700,274.2500,262.8000,263.6000,26163627
2023-06-08,260.6200,267.6500,258.8800,264.5800,20899359
2023-06-09,262.4800,267.9490,261.7000,264.9500,16949794
2023-06-12,267.1700,271.7500,265.3300,271.0500,15471702
2023-06-13,274.8800,275.7200,269.0923,271.3200,16164024
2023-06-14,271.8900,274.9900,268.3150,273.3500,19175066
2023-06-15,272.3000,283.9900,271.4200,281.8300,25973455
2023-06-16,284.7500,287.8500,280.1300,281.0000,43127731
2023-06-20,278.7300,284.8000,276.2200,284.3300,20701589
2023-06-21,283.5300,284.0000,278.3600,281.6400,20556170
2023-06-22,279.0800,285.2600,277.7900,284.8800,17563061
2023-06-23,281.5100,289.6700,278.9500,288.7300,51092038
2023-06-26,288.7000,289.7900,277.6000,278.4700,24232651
2023-06-27,282.0100,289.3450,280.6550,287.0500,26108260
2023-06-28,284.8200,289.5500,284.0600,285.2900,16722117
2023-06-29,284.5000,286.5700,280.6900,281.5300,15395690
